start
796
6
8
1230
6
14
1336
5
9
1440
5
4
1443
6
14
1549
6
11
1656
8
14
1761
7
14
1867
6
14
1974
5
12
2182
6
14
2286
5
14
2392
5
9
2497
6
14
2603
10
14
2707
5
4
2709
6
11
2813
5
4
2816
6
14
2922
7
14
3028
10
14
3132
5
4
3134
10
14
3238
5
4
3240
7
11
3345
6
9
3346
5
14
3452
5
14
3453
5
13
3558
10
14
3662
5
4
3663
8
14
3767
5
14
3976
5
4
3978
5
14
4084
7
14
4085
6
11
4190
6
14
4503
5
7
6578
6
13
8134
6
12
8239
5
9
8343
5
14
8448
7
14
8659
5
9
8767
5
11
8872
7
13
9703
5
4
9706
8
14
9812
5
9
9813
5
14
9916
5
4
9919
6
12
10023
7
14
10025
5
9
10234
7
14
10340
9
14
10446
9
14
10550
5
4
10552
9
14
10658
9
14
10762
5
4
11906
7
6
12015
8
14
12120
10
14
12224
5
4
12226
10
14
12330
5
4
12332
5
13
12437
5
9
1231
5
14
1337
8
13
1549
5
9
1550
5
14
1653
5
4
1656
8
14
1761
5
14
1762
5
12
1867
7
14
1972
6
14
2182
8
14
2289
6
14
2392
8
13
2498
9
13
2604
8
13
2710
7
14
2920
5
4
3027
6
9
3028
5
14
3131
5
4
3134
6
13
3238
5
4
3241
5
10
3345
8
12
3451
6
14
3556
8
13
3662
7
14
3873
5
14
3978
8
14
4084
5
14
4188
5
14
4190
6
13
4294
7
13
4296
5
10
4400
6
7
4610
6
11
4714
5
11
6681
5
14
6785
5
14
6788
5
12
6891
5
12
8135
8
13
8344
5
14
8345
5
12
8451
9
14
8554
7
7
8555
7
14
8661
10
14
8765
6
14
8767
5
9
8871
9
14
8976
5
13
8977
6
10
9598
5
4
9707
5
13
9810
5
4
9813
5
14
10023
5
8
10132
5
9
10341
8
14
10444
5
4
10447
6
10
10550
5
4
10552
6
13
10657
5
13
11801
6
12
12014
5
11
12121
5
14
12227
11
14
12333
5
9
12334
5
14
12437
5
4
12440
5
10
15965
5
12
3028
5
14
3134
5
9
3238
5
4
