start
37905
5
14
38004
5
9
38103
5
4
43307
5
14
43406
5
9
37905
5
14
37997
5
14
38004
5
9
38096
5
9
38103
5
4
38187
5
9
39108
5
9
39199
5
9
39207
5
4
39291
5
9
39298
5
4
39382
6
14
39664
5
9
44344
7
14
44443
5
9
37813
5
14
37905
5
14
37912
5
9
38004
5
9
38011
5
4
38103
5
4
39018
5
9
39201
5
9
39950
5
4
43307
5
14
43313
5
9
43400
5
14
43406
5
9
43412
5
4
43505
5
4
44250
5
14
