start
7
14
4291
6
8
4395
10
9
4499
9
9
4600
5
9
4601
6
14
4703
5
14
4706
6
9
4912
7
11
5752
6
12
5854
6
10
5958
9
8
6060
8
14
6165
7
9
6268
5
12
6269
5
7
6372
5
9
6476
6
9
6578
7
13
6682
7
9
6785
7
9
6889
5
7
6989
5
10
7196
8
10
7398
5
14
7400
6
9
7503
8
12
7606
7
8
8350
5
9
8351
5
5
8454
5
9
8555
5
14
8556
7
9
8660
8
8
8764
5
5
8863
5
14
9071
7
7
9580
7
8
9784
5
13
9892
9
14
9997
6
13
10101
5
6
10310
5
7
11077
6
13
11181
6
9
11388
8
7
11489
5
13
11491
5
5
11594
7
8
11695
8
14
11697
5
5
11797
5
14
11800
5
9
11901
5
14
11903
5
9
12006
10
9
12110
10
9
12213
5
8
12316
5
9
12824
7
14
12826
5
6
13030
5
13
13235
5
11
13787
5
10
13993
6
11
14197
6
12
14299
7
14
14404
5
9
14506
5
14
14507
5
10
14508
5
4
14610
5
14
14611
6
9
14715
6
9
14818
6
13
15135
7
13
15239
5
11
15344
5
6
15551
5
9
15652
8
12
16637
9
13
16741
5
9
16742
5
8
16845
8
8
16948
6
9
17052
5
8
17153
5
14
17257
5
14
17258
6
9
17360
5
14
17362
10
9
17466
6
5
17569
8
9
18076
5
14
18077
7
9
18181
9
9
18384
7
14
18486
7
13
18489
5
9
18592
5
8
18796
6
10
19583
7
8
20004
7
14
20109
9
14
20214
7
10
20321
5
9
20424
8
14
20425
6
9
20528
5
12
20529
9
14
20633
7
12
20634
7
14
20737
6
14
20738
5
7
20842
9
14
20946
7
14
21051
7
9
21153
5
14
21155
8
9
21258
8
9
21362
8
10
21465
6
14
21570
5
9
21671
5
12
21674
5
8
22498
5
14
22603
5
9
22705
5
9
22707
5
4
22809
8
7
22912
6
6
23116
6
11
23219
6
11
23220
5
5
23320
6
12
23423
5
14
23424
7
9
23528
8
9
23629
6
14
23734
8
9
23834
5
11
23936
5
14
24040
7
14
24145
5
9
24245
5
11
25204
5
8
25304
5
14
25306
5
10
25410
5
4
25512
7
14
25615
6
8
25718
7
7
25928
5
14
25929
6
9
26033
10
12
26138
7
7
26241
5
11
26454
8
14
26558
8
10
26559
6
14
26768
6
12
26873
5
8
27997
5
14
28203
5
12
28306
6
14
28411
6
12
28514
7
11
28926
6
8
29030
6
10
29128
5
14
29233
6
9
29335
7
8
29438
6
10
29439
6
12
30877
6
7
31085
8
11
32474
6
11
32796
5
12
33108
5
7
33654
7
12
33860
5
14
33862
5
6
34063
5
14
34065
6
9
34168
6
9
34169
5
10
34271
7
13
34272
5
4
34372
5
14
34375
10
9
34474
6
14
34581
6
11
34681
6
13
34682
5
8
34781
7
14
34885
6
10
34988
5
10
35091
6
12
35092
5
4
35498
6
7
35599
6
12
36359
8
9
36463
6
10
36562
7
11
36664
5
14
36767
5
12
36768
5
9
36871
6
9
36973
5
14
36974
8
9
37078
6
9
37178
5
14
37181
8
9
37283
8
14
37387
9
11
37491
5
6
45189
5
9
46882
6
9
46985
7
14
46986
5
4
1765
5
10
3561
7
8
6474
5
14
6579
5
9
6683
6
10
6784
5
9
6888
6
10
6987
5
14
7092
5
9
7196
7
10
7300
5
4
7398
7
12
7502
6
11
7607
5
10
8243
6
14
8348
5
14
8353
5
4
8453
7
9
8554
7
13
8557
5
4
8658
5
4
9680
5
9
9784
5
4
10100
7
12
11078
5
9
11182
5
4
11285
5
7
11386
5
11
11488
5
14
11593
6
14
11698
5
9
11802
5
4
11901
6
14
12006
5
9
12108
5
14
12110
5
4
12209
5
14
12213
5
9
12315
5
13
12317
5
4
13133
6
11
13890
6
12
13892
5
4
13992
5
13
14199
5
9
14401
8
14
14506
5
9
14610
5
4
15130
5
14
15136
5
9
15235
5
9
15240
5
4
15339
8
14
15345
5
7
15444
5
13
15549
6
8
15651
7
12
16843
10
14
16844
5
9
16947
5
11
16948
6
9
17052
6
6
17153
5
14
17258
5
9
17362
6
5
17465
8
9
17669
7
12
17773
7
11
18079
5
9
18183
5
4
20109
7
14
20214
9
9
20318
5
4
20632
7
9
21049
5
14
21154
12
14
21258
9
13
21363
7
10
21467
5
4
22601
8
14
22603
5
6
22706
5
9
22808
6
13
22810
5
4
22911
5
4
23012
10
14
23115
9
14
23116
6
5
23219
5
10
23220
6
9
23319
5
9
23324
5
4
23423
11
14
23525
5
14
23526
5
9
23630
15
14
23731
7
14
23734
6
5
23833
6
14
23836
5
9
23936
5
14
23940
5
4
24039
5
10
24041
5
9
24145
5
4
25407
5
10
25717
7
11
25821
7
11
26031
6
12
26454
5
4
26558
5
8
28099
6
14
28203
8
14
28306
5
14
28408
5
14
28411
5
9
28513
5
9
28515
5
4
28617
5
4
29129
5
9
29233
10
9
29337
5
4
29438
5
12
32370
5
6
33654
6
10
33756
5
14
33758
7
9
33861
5
9
33963
6
12
34065
7
14
34170
7
9
34681
5
9
34785
5
4
35093
5
6
36458
5
14
36561
7
14
36666
5
9
36764
5
14
36770
7
8
36869
5
9
36973
15
14
37076
6
14
37077
5
4
37178
6
14
37387
5
12
