start
144
5
9
1033
5
14
1231
5
14
1324
5
4
1329
5
9
1425
5
4
1430
9
14
1531
5
14
1629
5
9
1725
5
4
1730
6
14
1831
6
14
1929
6
13
2030
5
9
2225
5
4
3246
5
14
3342
5
14
3344
5
9
3440
9
9
3642
5
11
4415
5
12
5646
5
4
7025
7
12
7226
7
14
7324
5
9
7420
5
4
7425
5
9
7521
5
4
11553
6
14
12049
5
14
12147
8
13
12247
5
13
12345
7
7
12449
5
9
12450
5
14
12545
5
4
12549
6
14
12644
5
4
12947
5
14
13048
5
14
13146
5
9
13242
5
4
14556
5
14
14654
10
14
14752
7
14
14848
5
4
14952
6
12
15054
6
13
15868
5
12
17446
5
4
31093
5
14
31191
5
12
32255
5
14
32353
5
9
32449
6
9
32452
5
14
32550
6
11
32646
5
4
33158
5
9
33254
5
4
33259
5
9
33355
5
4
46
5
14
346
7
14
444
5
9
641
5
12
1130
5
9
1231
6
14
1329
5
9
1330
5
14
1425
5
4
1429
5
9
1431
5
14
1526
5
4
1531
5
14
1626
5
4
1931
5
14
2031
5
14
2850
5
12
2946
6
14
3145
8
14
3243
5
12
3342
5
13
3440
5
12
3638
5
9
3738
5
12
4316
5
14
4414
5
9
4415
5
14
4510
5
4
4513
5
9
4611
5
4
6827
9
14
6927
5
14
7021
5
4
7025
7
12
7124
5
11
7225
5
9
7226
5
14
7321
5
4
7425
5
9
11554
6
14
11652
6
14
11752
5
12
11951
5
13
12049
5
14
12050
6
12
12150
6
14
12248
7
12
12349
5
14
12447
5
9
12543
5
4
12644
5
4
12849
5
14
12947
5
9
13048
5
14
13146
5
9
13147
5
14
13242
5
4
13247
5
12
13343
5
4
14654
7
13
14752
5
9
14848
5
4
14854
5
14
15154
6
13
15868
5
9
15869
5
14
22124
5
4
30997
5
14
31191
6
13
32450
6
14
32550
10
14
33057
5
9
1231
5
14
1329
5
9
1425
5
4
