start
408
5
512
5
821
6
1450
6
2728
5
2833
5
2937
8
3456
6
3873
8
3978
7
4082
6
4083
9
4187
8
4289
5
4291
5
4391
6
4394
5
4494
5
4498
5
4599
6
4703
5
5750
5
5957
5
6060
6
6062
7
6166
10
6370
6
6474
5
6579
8
6683
5
6784
7
6888
5
8451
5
8555
7
8657
7
8659
5
8763
6
9374
6
9784
6
10102
5
10973
6
11078
6
11182
5
11285
5
11387
5
11592
11
11696
5
11697
5
11798
7
11901
6
12006
5
12109
6
12110
5
12211
5
12213
6
13786
6
13787
6
14299
5
14404
7
14507
5
14508
5
14611
8
14715
5
15339
6
15445
5
15447
5
15550
5
15755
6
16639
7
16844
7
16846
5
17153
10
17257
8
17361
7
17466
6
17565
6
17774
5
18179
5
18283
6
20109
7
20529
5
20945
8
21154
7
22704
5
22808
10
22912
6
23116
9
23220
5
23629
7
23630
5
23733
5
24041
5
24145
5
25306
5
25408
5
25512
8
25820
5
26453
5
28203
8
29233
5
29439
8
33758
5
33860
5
33862
5
33964
5
36870
5
36871
5
36973
8
36975
5
37387
6
37490
5
304
11
409
5
512
9
615
5
617
5
722
5
825
7
929
5
1034
6
1138
9
1243
8
1244
6
1347
7
1453
6
1662
8
1663
5
1765
6
1767
5
1871
5
1975
7
2730
9
2833
7
2936
6
3038
5
3247
7
3456
7
3457
6
3562
6
3665
7
3769
7
3770
5
3874
9
3978
7
3979
6
4082
6
4083
7
4185
5
4187
6
4290
7
4291
6
4395
10
4499
9
4600
5
4601
6
4703
5
4706
6
4912
7
5752
6
5854
6
5958
9
6060
8
6165
7
6268
5
6269
5
6372
5
6476
6
6578
7
6682
7
6785
7
6889
5
6989
5
7196
8
7398
5
7400
6
7503
8
7606
7
8350
5
8351
5
8454
5
8555
5
8556
7
8660
8
8764
5
8863
5
9071
7
9580
7
9784
5
9892
9
9997
6
10101
5
10310
5
11077
6
11181
6
11388
8
11489
5
11491
5
11594
7
11695
8
11697
5
11797
5
11800
5
11901
5
11903
5
12006
10
12110
10
12213
5
12316
5
12824
7
12826
5
13030
5
13235
5
13787
5
13993
6
14197
6
14299
7
14404
5
14506
5
14507
5
14508
5
14610
5
14611
6
14715
6
14818
6
15135
7
15239
5
15344
5
15551
5
15652
8
16637
9
16741
5
16742
5
16845
8
16948
6
17052
5
17153
5
17257
5
17258
6
17360
5
17362
10
17466
6
17569
8
18076
5
18077
7
18181
9
18384
7
18486
7
18489
5
18592
5
18796
6
19583
7
20004
7
20109
9
20214
7
20321
5
20424
8
20425
6
20528
5
20529
9
20633
7
20634
7
20737
6
20738
5
20842
9
20946
7
21051
7
21153
5
21155
8
21258
8
21362
8
21465
6
21570
5
21671
5
21674
5
22498
5
22603
5
22705
5
22707
5
22809
8
22912
6
23116
6
23219
6
23220
5
23320
6
23423
5
23424
7
23528
8
23629
6
23734
8
23834
5
23936
5
24040
7
24145
5
24245
5
25204
5
25304
5
25306
5
25410
5
25512
7
25615
6
25718
7
25928
5
25929
6
26033
10
26138
7
26241
5
26454
8
26558
8
26559
6
26768
6
26873
5
27997
5
28203
5
28306
6
28411
6
28514
7
28926
6
29030
6
29128
5
29233
6
29335
7
29438
6
29439
6
30877
6
31085
8
32474
6
32796
5
33108
5
33654
7
33860
5
33862
5
34063
5
34065
6
34168
6
34169
5
34271
7
34272
5
34372
5
34375
10
34474
6
34581
6
34681
6
34682
5
34781
7
34885
6
34988
5
35091
6
35092
5
35498
6
35599
6
36359
8
36463
6
36562
7
36664
5
36767
5
36768
5
36871
6
36973
5
36974
8
37078
6
37178
5
37181
8
37283
8
37387
9
37491
5
45189
5
46882
6
46985
7
46986
5
1765
5
3561
7
6474
5
6579
5
6683
6
6784
5
6888
6
6987
5
7092
5
7196
7
7300
5
7398
7
7502
6
7607
5
8243
6
8348
5
8353
5
8453
7
8554
7
8557
5
8658
5
9680
5
9784
5
10100
7
11078
5
11182
5
11285
5
11386
5
11488
5
11593
6
11698
5
11802
5
11901
6
12006
5
12108
5
12110
5
12209
5
12213
5
12315
5
12317
5
13133
6
13890
6
13892
5
13992
5
14199
5
14401
8
14506
5
14610
5
15130
5
15136
5
15235
5
15240
5
15339
8
15345
5
15444
5
15549
6
15651
7
16843
10
16844
5
16947
5
16948
6
17052
6
17153
5
17258
5
17362
6
17465
8
17669
7
17773
7
18079
5
18183
5
20109
7
20214
9
20318
5
20632
7
21049
5
21154
12
21258
9
21363
7
21467
5
22601
8
22603
5
22706
5
22808
6
22810
5
22911
5
23012
10
23115
9
23116
6
23219
5
23220
6
23319
5
23324
5
23423
11
23525
5
23526
5
23630
15
23731
7
23734
6
23833
6
23836
5
23936
5
23940
5
24039
5
24041
5
24145
5
25407
5
25717
7
25821
7
26031
6
26454
5
26558
5
28099
6
28203
8
28306
5
28408
5
28411
5
28513
5
28515
5
28617
5
29129
5
29233
10
29337
5
29438
5
32370
5
33654
6
33756
5
33758
7
33861
5
33963
6
34065
7
34170
7
34681
5
34785
5
35093
5
36458
5
36561
7
36666
5
36764
5
36770
7
36869
5
36973
15
37076
6
37077
5
37178
6
37387
5
