start
3979
6
4083
7
4188
5
5957
6
5960
5
6476
6
6578
5
6580
7
6683
6
6787
5
6889
5
8555
5
8556
7
8660
6
8763
6
11282
5
11284
7
11387
6
11488
5
11491
5
11593
6
11694
5
11697
6
11799
5
11800
5
11901
7
11904
6
12006
9
12110
6
12212
7
13994
5
14401
5
14404
8
16742
5
16843
5
16846
5
16948
9
17052
5
17053
5
17155
8
17157
5
17259
5
17361
9
17465
5
18179
5
18283
6
21051
6
21154
5
21156
7
21363
8
21464
5
21569
5
21673
5
22604
5
22806
5
22911
6
23422
5
23629
6
23733
8
25408
5
28411
5
29335
5
34168
5
34272
5
34782
5
35093
8
36767
8
36869
5
36872
5
36974
5
37284
5
37388
5
407
7
512
6
514
5
616
5
722
6
823
8
825
5
928
10
1137
5
1244
5
1454
5
1559
6
1663
6
1766
8
1974
5
2730
6
2834
7
2939
7
3039
10
3246
5
3248
5
3352
7
3457
7
3560
6
3561
6
3665
8
3768
7
3978
8
4082
7
4083
6
4187
9
4289
5
4393
5
4394
6
4600
5
4601
6
4705
7
4706
5
4807
5
4810
7
5546
5
5649
5
5753
6
5855
6
5857
7
5956
5
5958
5
6060
6
6061
5
6163
6
6165
7
6268
10
6371
5
6373
6
6476
5
6577
5
6580
10
6681
5
6683
5
6784
5
6786
8
6889
5
7093
5
7196
10
7300
6
8247
5
8349
5
8454
8
8554
5
8556
5
8659
5
8660
5
8763
5
8968
7
9170
5
9475
10
9580
7
9680
5
9681
5
9786
7
9891
6
10100
6
10204
5
11075
5
11180
8
11283
6
11284
5
11488
5
11490
5
11491
5
11593
6
11694
5
11697
6
11798
6
11799
8
11901
5
11903
9
12004
5
12006
5
12108
5
12110
5
12213
10
12314
5
12317
9
12421
7
12625
5
12825
7
12930
5
13134
5
13786
6
13888
5
13890
6
13993
9
14097
5
14197
7
14301
5
14403
10
14505
5
14507
6
14610
12
14714
5
14819
7
14923
5
15236
5
15340
5
15444
5
15445
7
15550
6
15652
8
16739
5
16744
5
16844
6
16947
7
16948
5
17050
5
17052
8
17155
6
17257
5
17360
6
17361
9
17465
7
17567
5
17568
5
17569
5
17672
6
17776
8
17977
5
18178
5
18181
5
18282
7
18385
7
18487
7
19375
7
19477
5
19582
6
20004
6
20108
11
20214
6
20320
5
20425
5
20529
9
20632
6
20633
7
20736
5
20839
6
20944
5
21048
5
21052
5
21156
7
21256
6
21359
5
21361
5
21464
6
21465
6
21569
7
21672
6
22501
6
22602
5
22605
5
22704
5
22706
8
22806
5
22808
6
22909
5
22911
5
22913
5
23014
8
23117
5
23118
5
23221
6
23321
5
23323
7
23426
6
23529
6
23628
5
23629
5
23630
5
23733
10
24039
5
24041
6
24144
6
25305
11
25408
8
25511
9
25616
7
25720
7
25824
9
26033
6
26137
6
26244
9
26348
6
26558
8
26663
8
26767
9
26872
6
28104
5
28206
7
28311
5
28412
5
28414
5
28514
6
28619
5
29030
7
29130
7
29233
5
29335
5
29336
7
30976
5
32898
6
33757
5
33862
6
33965
5
34064
5
34066
5
34169
5
34170
5
34269
5
34374
7
34579
7
34683
5
34887
6
35092
11
36460
5
36767
6
36768
5
36870
7
36972
5
37077
9
37079
5
37181
5
37182
5
37491
5
45088
5
45192
5
45291
5
46780
5
46782
7
46884
7
46886
5
46987
8
47089
5
2629
5
2733
5
2937
5
3042
5
6476
5
8660
5
8968
6
11488
5
11593
5
11697
5
11901
5
12006
5
12110
5
14403
5
17155
5
20635
5
20740
5
20844
5
22704
5
23118
5
23426
6
23628
5
23733
8
23837
7
28516
5
29335
5
29439
5
34269
5
34272
6
34374
6
34478
5
